"type","grouping_label","grouping_id","parent_grouping_label","parent_grouping_id","gl_nature","amount_type","period_type","data_type"
"CF_Master","                        Reversal of income from investment in mutual funds",5301388,"Operating profit before working capital changes",5300361,"Revenue","Credit","Duration",NULL
"CF_Master","                            Income from investment in mutual funds",5300270,"Reversal of income from investment in mutual funds",5301388,"Revenue","Credit","Duration",NULL
"CF_Master","                        Reversal of dividend income from subsidiaries",5301389,"Operating profit before working capital changes",5300361,"Revenue","Credit","Duration",NULL
"CF_Master","                            Dividend income from subsidiaries",5300265,"Reversal of dividend income from subsidiaries",5301389,"Revenue","Credit","Duration",NULL
"CF_Master","                        Reversal of interest income on loans given to subsidiaries",5301390,"Operating profit before working capital changes",5300361,"Revenue","Credit","Duration",NULL
"CF_Master","                            Interest income on loans given to subsidiaries",5300261,"Reversal of interest income on loans given to subsidiaries",5301390,"Revenue","Credit","Duration",NULL
"CF_Master","                        Reversal of Other Finance Income on non-convertible debentures issued by subsidiary on EIR basis",5301391,"Operating profit before working capital changes",5300361,"Revenue","Credit","Duration",NULL
"CF_Master","                            Finance income on non-convertible debentures issued by subsidiary on EIR basis",5300262,"Reversal of Other Finance Income on non-convertible debentures issued by subsidiary on EIR basis",5301391,"Revenue","Credit","Duration",NULL
"CF_Master","                        Reversal of Assets and liabilities written off / (written back)",5301608,"Operating profit before working capital changes",5300361,"Revenue","Credit","Duration",NULL
"CF_Master","                            Liabilities no long required written back",5301442,"Reversal of Assets and liabilities written off / (written back)",5301608,"Revenue","Credit","Duration",NULL
"CF_Master","                            Write Off Balances",5301613,"Reversal of Assets and liabilities written off / (written back)",5301608,"Expense","Debit","Duration",NULL
"CF_Master","                    Changes in working capital",5300362,"Cash generated from operations",5300359,"Revenue","Credit","Duration",NULL
"CF_Master","                        Change in other current and non-current financial liabilities",5300364,"Changes in working capital",5300362,"Revenue","Credit","Duration",NULL
"CF_Master","                            Other financial liabilities - Non Current",5300170,"Change in other current and non-current financial liabilities",5300364,"Liability","Credit","Instant",NULL
"CF_Master","                            Other financial liabilities - Current",5300194,"Change in other current and non-current financial liabilities",5300364,"Liability","Credit","Instant",NULL
"CF_Master","                            Payables for purchase of property, plant and equipment",5300202,"Change in other current and non-current financial liabilities",5300364,"Liability","Credit","Instant",NULL
"CF_Master","                            Distribution payable",5300203,"Change in other current and non-current financial liabilities",5300364,"Liability","Credit","Instant",NULL
"CF_Master","                            Derivative instruments at fair value",5300195,"Change in other current and non-current financial liabilities",5300364,"Liability","Credit","Instant",NULL
"CF_Master","                            Projects Acquired - Movement in distribution payable",5300745,"Change in other current and non-current financial liabilities",5300364,"Operational","Debit","Duration",NULL
"CF_Master","                            Projects Acquired - Trade receivables",5300727,"Movement in Trade Receivables",5300754,"Operational","Debit","Duration",NULL
"CF_Master","                            Projects Acquired - Other financial liabilities (Non Current)",5300736,"Change in other current and non-current financial liabilities",5300364,"Operational","Debit","Duration",NULL
"CF_Master","                            Projects Acquired - Other financial liabilities (Current)",5300744,"Change in other current and non-current financial liabilities",5300364,"Operational","Debit","Duration",NULL
"CF_Master","                            Interest payable to related parties - Parent",5301601,"Change in other current and non-current financial liabilities",5300364,"Liability","Credit","Instant",NULL
"CF_Master","                            Payable towards project acquired - to related party",5300206,"Change in other current and non-current financial liabilities",5300364,"Liability","Credit","Instant",NULL
"CF_Master","                            Payable towards project acquired - to Others",5300207,"Change in other current and non-current financial liabilities",5300364,"Liability","Credit","Instant",NULL
"CF_Master","                            Interest accrued but not due on borrowings",5300200,"Change in other current and non-current financial liabilities",5300364,"Liability","Credit","Instant",NULL
"CF_Master","                        Change in other current and non-current liabilities",5300365,"Changes in working capital",5300362,"Revenue","Credit","Duration",NULL
"CF_Master","                            Other current liabilities",5300217,"Change in other current and non-current liabilities",5300365,"Liability","Credit","Instant",NULL
"CF_Master","                            Liabilities no long required written back",5301442,"Change in other current and non-current liabilities",5300365,"Revenue","Credit","Duration",NULL
"CF_Master","                            Provision - Current",5300211,"Change in other current and non-current liabilities",5300365,"Liability","Credit","Instant",NULL
"CF_Master","                            Other Comprehensive Income (OCI) - Movement during the year",5300139,"Change in other current and non-current liabilities",5300365,"Liability","Credit","Duration",NULL
"CF_Master","                            Provision - Non Current",5300173,"Change in other current and non-current liabilities",5300365,"Liability","Credit","Instant",NULL
"CF_Master","                            Projects Acquired - Other current liabilities",5300747,"Change in other current and non-current liabilities",5300365,"Operational","Debit","Duration",NULL
"CF_Master","                            Projects Acquired - Employee benefit obligations (Non Current)",5300737,"Change in other current and non-current liabilities",5300365,"Operational","Debit","Duration",NULL
"CF_Master","                            Projects Acquired - Employee benefit obligations (Current)",5300746,"Change in other current and non-current liabilities",5300365,"Operational","Debit","Duration",NULL
"CF_Master","                            Other non-current liabilities",5301173,"Change in other current and non-current liabilities",5300365,"Liability","Credit","Instant",NULL
"CF_Master","                        Change in other current and non-current financial asset",5300366,"Changes in working capital",5300362,"Revenue","Credit","Duration",NULL
"CF_Master","                            Other financial assets - Current",5300105,"Change in other current and non-current financial asset",5300366,"Asset","Debit","Instant",NULL
"CF_Master","                            Other financial assets - Non Current",5300075,"Change in other current and non-current financial asset",5300366,"Asset","Debit","Instant",NULL
"CF_Master","                            Cross currency interest rate swap",5300197,"Change in other current and non-current financial asset",5300366,"Asset","Debit","Instant",NULL
"CF_Master","                            Interest receivable from subsidiaries",5300110,"Change in other current and non-current financial asset",5300366,"Asset","Debit","Instant",NULL
"CF_Master","                            Interest accrued on deposits",5300112,"Change in other current and non-current financial asset",5300366,"Asset","Debit","Instant",NULL
"CF_Master","                            Bank deposits for remaining maturity of more than 1 year",5300257,"Change in other current and non-current financial asset",5300366,"Asset","Debit","Instant",NULL
"CF_Master","                            Projects Acquired - Other financial assets (Non Current)",5300723,"Change in other current and non-current financial asset",5300366,"Operational","Debit","Duration",NULL
"CF_Master","                            Projects Acquired - Other financial assets (Current)",5300731,"Change in other current and non-current financial asset",5300366,"Operational","Debit","Duration",NULL
"CF_Master","                            Cash Flow - Operating Activites - Interest receivable increase due to VRET merger",5301641,"Change in other current and non-current financial asset",5300366,"Operational","Debit","Duration",NULL
"CF_Master","                            Write Off Balances",5301613,"Change in other current and non-current financial asset",5300366,"Expense","Debit","Duration",NULL
"CF_Master","                            Interest accrued on loan to related parties",5301363,"Change in other current and non-current financial asset",5300366,"Asset","Debit","Instant",NULL
"CF_Master","                        Change in other current and non-current asset",5300367,"Changes in working capital",5300362,"Revenue","Credit","Duration",NULL
"CF_Master","                            Other current assets",5300117,"Change in other current and non-current asset",5300367,"Asset","Debit","Instant",NULL
"CF_Master","                            Other non-current assets",5300080,"Change in other current and non-current asset",5300367,"Asset","Debit","Instant",NULL
"CF_Master","                            Capital advances (unsecured, considered good)",5300081,"Change in other current and non-current asset",5300367,"Asset","Debit","Instant",NULL
"CF_Master","                            Projects Acquired - Other current assets",5300733,"Change in other current and non-current asset",5300367,"Operational","Debit","Duration",NULL
"CF_Master","                            Provision for doubtful advances",5300082,"Change in other current and non-current asset",5300367,"Asset","Debit","Instant",NULL
"CF_Master","                        Movement in Trade Payables",5300753,"Changes in working capital",5300362,"Revenue","Credit","Duration",NULL
"CF_Master","                            Trade payables",5300189,"Movement in Trade Payables",5300753,"Liability","Credit","Instant",NULL
"CF_Master","                            Projects Acquired - Total outstanding dues of micro and small enterprises",5300742,"Movement in Trade Payables",5300753,"Operational","Debit","Duration",NULL
"CF_Master","                            Projects Acquired - Total outstanding dues of creditors other than micro and small enterprises",5300743,"Movement in Trade Payables",5300753,"Operational","Debit","Duration",NULL
"CF_Master","                        Movement in Trade Receivables",5300754,"Changes in working capital",5300362,"Revenue","Credit","Duration",NULL
"CF_Master","                            Trade receivables - Current",5300092,"Movement in Trade Receivables",5300754,"Asset","Debit","Instant",NULL
"CF_Master","                            Trade receivables - Non Current",5301547,"Movement in Trade Receivables",5300754,"Asset","Debit","Instant",NULL
"CF_Master","                        Change in Inventory",5301604,"Changes in working capital",5300362,"Revenue","Credit","Duration",NULL
"CF_Master","                            Inventory",5301327,"Change in Inventory",5301604,"Asset","Debit","Instant",NULL
"CF_Master","                            Projects Acquired - Inventories",5300726,"Change in Inventory",5301604,"Operational","Debit","Duration",NULL
"CF_Master","                Direct taxes paid (net of refunds)",5300360,"Cash flow (used in) operating activities",5300354,"Revenue","Credit","Duration",NULL
"CF_Master","                    Tax expense",5300334,"Direct taxes paid (net of refunds)",5300360,"Expense","Debit","Duration",NULL
"CF_Master","                    Deferred tax liabilities (net)",5300176,"Direct taxes paid (net of refunds)",5300360,"Liability","Credit","Instant",NULL
"CF_Master","                    Cash Flow - Operating Activites - Movement of NCD conversion - Deferred Tax",5300494,"Direct taxes paid (net of refunds)",5300360,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Other non-current assets",5300724,"Direct taxes paid (net of refunds)",5300360,"Operational","Debit","Duration",NULL
"CF_Master","                    Income tax Assets",5301546,"Direct taxes paid (net of refunds)",5300360,"Asset","Debit","Instant",NULL
"CF_Master","                    Advance income tax, including TDS (net of provisions) (N0210137)",5301693,"Direct taxes paid (net of refunds)",5300360,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Current tax liability",5300748,"Direct taxes paid (net of refunds)",5300360,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Deferred tax liabilities (net)",5300739,"Direct taxes paid (net of refunds)",5300360,"Operational","Debit","Duration",NULL
"CF_Master","                    Other comprehensive income - Tax effect",5301611,"Direct taxes paid (net of refunds)",5300360,"Liability","Credit","Duration",NULL
"CF_Master","                    Current tax liabilities",5301676,"Direct taxes paid (net of refunds)",5300360,"Liability","Credit","Instant",NULL
"CF_Master","                    Income tax liabilities(net)",5301735,"Direct taxes paid (net of refunds)",5300360,"Liability","Credit","Instant",NULL
"CF_Master","            Cash flow (used in) investing activities",5300357,"Net change in cash and cash equivalents",5300353,"Revenue","Credit","Duration",NULL
"CF_Master","                Purchase of property plant and equipment (including capital work-in-progress) (Consol Parent)",5300755,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Purchase of property plant and equipment (including capital work-in-progress) (Consol Parent)",5300755,"Revenue","Credit","Duration",NULL
"CF_Master","                        Property, plant and equipment",5300034,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Asset","Debit","Instant",NULL
"CF_Master","                        Intangible assets",5300037,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Asset","Debit","Instant",NULL
"CF_Master","                        Capital work-in-progress",5300038,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Asset","Debit","Instant",NULL
"CF_Master","                        Payables for purchase of property, plant and equipment",5300202,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Liability","Credit","Instant",NULL
"CF_Master","                        Depreciation and amortization expense",5300317,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Expense","Debit","Duration",NULL
"CF_Master","                        Capital advances (unsecured, considered good)",5300081,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Asset","Debit","Instant",NULL
"CF_Master","                        Cash Flow - Investing Activities - Interest Capitalised",5300500,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Operational","Debit","Duration",NULL
"CF_Master","                        Right of use asset",5300036,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Asset","Debit","Instant",NULL
"CF_Master","                        Cash Flow - Investing Activities - Proceeds from sale of property plant and equipment",5301497,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Operational","Debit","Duration",NULL
"CF_Master","                        Provision for doubtful advances",5300082,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Asset","Debit","Instant",NULL
"CF_Master","                        Goodwill",5301660,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Asset","Debit","Instant",NULL
"CF_Master","                        Capital Reserve",5301311,"Purchase of property plant and equipment (including capital work-in-progress)",5300378,"Liability","Credit","Instant",NULL
"CF_Master","                    Purchase of equity shares/NCD/CCD / loan of subsidiaries",5300384,"Purchase of property plant and equipment (including capital work-in-progress) (Consol Parent)",5300755,"Revenue","Credit","Duration",NULL
"CF_Master","                        Investment in subsidiaries",5300229,"Purchase of equity shares/NCD/CCD / loan of subsidiaries",5300384,"Asset","Debit","Instant",NULL
"CF_Master","                        Investments - Non Current",5300251,"Purchase of equity shares/NCD/CCD / loan of subsidiaries",5300384,"Asset","Debit","Instant",NULL
"CF_Master","                        Impairment of investment in subsidiaries",5300289,"Purchase of equity shares/NCD/CCD / loan of subsidiaries",5300384,"Expense","Debit","Duration",NULL
"CF_Master","                        Payable towards project acquired - to related party",5300206,"Purchase of equity shares/NCD/CCD / loan of subsidiaries",5300384,"Liability","Credit","Instant",NULL
"CF_Master","                        Payable towards project acquired - to Others",5300207,"Purchase of equity shares/NCD/CCD / loan of subsidiaries",5300384,"Liability","Credit","Instant",NULL
"CF_Master","                        Finance income on non-convertible debentures issued by subsidiary on EIR basis",5300262,"Purchase of equity shares/NCD/CCD / loan of subsidiaries",5300384,"Revenue","Credit","Duration",NULL
"CF_Master","                        Cash Flow - Investing Activities - Purchase of loan from SPTL",5300498,"Purchase of equity shares/NCD/CCD / loan of subsidiaries",5300384,"Operational","Debit","Duration",NULL
"CF_Master","                        Cash Flow - Investing Activities - Conversion of interest into investment in subsidiary",5301642,"Purchase of equity shares/NCD/CCD / loan of subsidiaries",5300384,"Operational","Debit","Duration",NULL
"CF_Master","                        Cash Flow - Investing Activities - Acquisition of Subsidiaries (N0010209)",5301659,"Purchase of equity shares/NCD/CCD / loan of subsidiaries",5300384,"Operational","Debit","Duration",NULL
"CF_Master","                        Gain on sale of subsidiaries",5301443,"Purchase of equity shares/NCD/CCD / loan of subsidiaries",5300384,"Revenue","Credit","Duration",NULL
"CF_Master","                    Projects Acquired - Acquisition of business (N0210147)",5301719,"Purchase of property plant and equipment (including capital work-in-progress) (Consol Parent)",5300755,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Payment of principal portion of lease liabilities (N0210148)",5301720,"Purchase of property plant and equipment (including capital work-in-progress) (Consol Parent)",5300755,"Operational","Debit","Duration",NULL
"CF_Master","                Cash acquired on business acquisition (N0210113 & N0210114)",5301706,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Projects Acquired - Cash and cash equivalent",5300728,"Cash acquired on business acquisition (N0210113 & N0210114)",5301706,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Bank Balances other than (iii) above",5300729,"Cash acquired on business acquisition (N0210113 & N0210114)",5301706,"Operational","Debit","Duration",NULL
"CF_Master","                Acquisition of business",5301718,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Projects Acquired - Acquisition of business (N0210147)",5301719,"Acquisition of business",5301718,"Operational","Debit","Duration",NULL
"CF_Master","                Acquisition of Subsidiary",5301722,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Cash Flow - Investing Activities - Acquisition of Subsidiaries (N0010209)",5301659,"Acquisition of Subsidiary",5301722,"Operational","Debit","Duration",NULL
"CF_Master","                Proceeds from sale of property plant and equipment",5301498,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Cash Flow - Investing Activities - Proceeds from sale of property plant and equipment",5301497,"Proceeds from sale of property plant and equipment",5301498,"Operational","Debit","Duration",NULL
"CF_Master","                    Loss on sale of assets",5300306,"Proceeds from sale of property plant and equipment",5301498,"Expense","Debit","Duration",NULL
"CF_Master","                    Loss on sale of Property, plant and equipments",5301662,"Proceeds from sale of property plant and equipment",5301498,"Expense","Debit","Duration",NULL
"CF_Master","                Interest on others",5300379,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Other finance income",5300273,"Interest on others",5300379,"Revenue","Credit","Duration",NULL
"CF_Master","                    Interest on income tax refund",5300272,"Interest on others",5300379,"Revenue","Credit","Duration",NULL
"CF_Master","                Income from investment in mutual fund - Investing activities",5301191,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Income from investment in mutual funds",5300270,"Income from investment in mutual fund - Investing activities",5301191,"Revenue","Credit","Duration",NULL
"CF_Master","                    Cash Flow - Operating Activites - Mark to market loss / (gain) on mutual fund",5301605,"Income from investment in mutual fund - Investing activities",5301191,"Operational","Debit","Duration",NULL
"CF_Master","                Investment in mutual funds (Parent)",5301708,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Investment in mutual funds",5300380,"Investment in mutual funds (Parent)",5301708,"Revenue","Credit","Duration",NULL
"CF_Master","                        Investments - Current",5300090,"Investment in mutual funds",5300380,"Asset","Debit","Instant",NULL
"CF_Master","                        Cash Flow - Investing Activities - Proceeds from mutual funds",5300497,"Investment in mutual funds",5300380,"Operational","Debit","Duration",NULL
"CF_Master","                        Cash Flow - Operating Activites - Mark to market loss / (gain) on mutual fund",5301605,"Investment in mutual funds",5300380,"Operational","Debit","Duration",NULL
"CF_Master","                    Proceeds from mutual funds",5300381,"Investment in mutual funds (Parent)",5301708,"Revenue","Credit","Duration",NULL
"CF_Master","                        Cash Flow - Investing Activities - Proceeds from mutual funds",5300497,"Proceeds from mutual funds",5300381,"Operational","Debit","Duration",NULL
"CF_Master","                Transaction cost on business acquisition",5301705,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Cash Flow- Investing Activities- Transaction cost on business acquisition (N0010210)",5301703,"Transaction cost on business acquisition",5301705,"Operational","Debit","Duration",NULL
"CF_Master","                Interest income on loans given to subsidiaries",5300387,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Interest receivable from subsidiaries",5300110,"Interest income on loans given to subsidiaries",5300387,"Asset","Debit","Instant",NULL
"CF_Master","                    Interest income on loans given to subsidiaries",5300261,"Interest income on loans given to subsidiaries",5300387,"Revenue","Credit","Duration",NULL
"CF_Master","                    Cash Flow - Operating Activites - Interest receivable increase due to VRET merger",5301641,"Interest income on loans given to subsidiaries",5300387,"Operational","Debit","Duration",NULL
"CF_Master","                    Cash Flow - Investing Activities - Conversion of interest into investment in subsidiary",5301642,"Interest income on loans given to subsidiaries",5300387,"Operational","Debit","Duration",NULL
"CF_Master","                    Interest accrued on loan to related parties",5301363,"Interest income on loans given to subsidiaries",5300387,"Asset","Debit","Instant",NULL
"CF_Master","                Interest income on investment in fixed deposits",5300389,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Interest income on investment in fixed deposits",5300271,"Interest income on investment in fixed deposits",5300389,"Revenue","Credit","Duration",NULL
"CF_Master","                    Interest accrued on deposits",5300112,"Interest income on investment in fixed deposits",5300389,"Asset","Debit","Instant",NULL
"CF_Master","                    Projects Acquired - Movement in interest accrued on deposit",5300732,"Interest income on investment in fixed deposits",5300389,"Operational","Debit","Duration",NULL
"CF_Master","                Investment in bank deposits",5301707,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                        Cash Flow - Investing Activities - Proceeds from Fixed deposits",5301609,"Proceeds from Fixed deposits",5301610,"Operational","Debit","Duration",NULL
"CF_Master","                    Investment in fixed deposits",5300388,"Investment in bank deposits",5301707,"Revenue","Credit","Duration",NULL
"CF_Master","                        Bank deposits for remaining maturity of more than 1 year",5300257,"Investment in fixed deposits",5300388,"Asset","Debit","Instant",NULL
"CF_Master","                        Bank Balances other than (iii) above",5300102,"Investment in fixed deposits",5300388,"Asset","Debit","Instant",NULL
"CF_Master","                        Cash Flow - Investing Activities - Proceeds from Fixed deposits",5301609,"Investment in fixed deposits",5300388,"Operational","Debit","Duration",NULL
"CF_Master","                        Earmarked balance for unclaimed distribution",5301634,"Investment in fixed deposits",5300388,"Asset","Debit","Instant",NULL
"CF_Master","                Acquisition of other assets (net of other liabilities)",5300752,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Projects Acquired - Total outstanding dues of micro and small enterprises",5300742,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Total outstanding dues of creditors other than micro and small enterprises",5300743,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Movement in distribution payable",5300745,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Other current liabilities",5300747,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Employee benefit obligations (Current)",5300746,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Employee benefit obligations (Non Current)",5300737,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Trade receivables",5300727,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Other financial assets (Current)",5300731,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Other current assets",5300733,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Other non-current assets",5300724,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Movement in interest accrued on deposit",5300732,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Advance income tax, including TDS (net of provisions) (N0210137)",5301693,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Deferred tax liabilities (net)",5300739,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Current tax liability",5300748,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Inventories",5300726,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Cash and cash equivalent",5300728,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Bank Balances other than (iii) above",5300729,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Other financial liabilities (Non Current)",5300736,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Other financial liabilities (Current)",5300744,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Leases (Current)",5300741,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Leases (Non Current)",5300735,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Interest Due to project acquired - CF Purpose (N0010306)",5301716,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                    Projects Acquired - Borrowings Acquired",5300750,"Acquisition of other assets (net of other liabilities)",5300752,"Operational","Debit","Duration",NULL
"CF_Master","                Loans - Subsidiaries (Parent for Consol)",5300757,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Loans given to subsidiaries",5300385,"Loans - Subsidiaries (Parent for Consol)",5300757,"Revenue","Credit","Duration",NULL
"CF_Master","                        Loans - Non Current",5300255,"Loans given to subsidiaries",5300385,"Asset","Debit","Instant",NULL
"CF_Master","                        Cash Flow - Investing Activities - Purchase of loan from SPTL",5300498,"Loans given to subsidiaries",5300385,"Operational","Debit","Duration",NULL
"CF_Master","                        Cash Flow - Investing Activities - Loans repaid by subsidiaries",5300685,"Loans given to subsidiaries",5300385,"Operational","Debit","Duration",NULL
"CF_Master","                    Loans repaid by subsidiaries",5300386,"Loans - Subsidiaries (Parent for Consol)",5300757,"Revenue","Credit","Duration",NULL
"CF_Master","                        Cash Flow - Investing Activities - Loans repaid by subsidiaries",5300685,"Loans repaid by subsidiaries",5300386,"Operational","Debit","Duration",NULL
"CF_Master","                Dividend income from Subs - Investing Activities",5301190,"Cash flow (used in) investing activities",5300357,"Revenue","Credit","Duration",NULL
"CF_Master","                    Dividend income from subsidiaries",5300265,"Dividend income from Subs - Investing Activities",5301190,"Revenue","Credit","Duration",NULL
"CF_Master","            Cash flow (used in)/from financing activities",5300358,"Net change in cash and cash equivalents",5300353,"Revenue","Credit","Duration",NULL
"CF_Master","                Repayment of long term borrowings",5300390,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Borrowings - Non Current",5300148,"Repayment of long term borrowings",5300390,"Liability","Credit","Instant",NULL
"CF_Master","                    Borrowings - Current",5300179,"Repayment of long term borrowings",5300390,"Liability","Credit","Instant",NULL
"CF_Master","                    Net movement in cost of cash flow hedges",5301690,"Repayment of long term borrowings",5300390,"Operational","Debit","Duration",NULL
"CF_Master","                    Income tax effect",5301691,"Repayment of long term borrowings",5300390,"Operational","Debit","Duration",NULL
"CF_Master","                    Interest on debts and borrowings - Loan Arrangement Fees",5300323,"Repayment of long term borrowings",5300390,"Expense","Debit","Duration",NULL
"CF_Master","                    Interest on debts and borrowings - Interest expense - Ind As",5300326,"Repayment of long term borrowings",5300390,"Expense","Debit","Duration",NULL
"CF_Master","                    Loan from India Grid Trust (unsecured)",5300168,"Repayment of long term borrowings",5300390,"Liability","Credit","Instant",NULL
"CF_Master","                    Interest on debts and borrowings - Hedging-Gain/Loss",5300324,"Repayment of long term borrowings",5300390,"Expense","Debit","Duration",NULL
"CF_Master","                    Interest on debts and borrowings - Realized Loss On Foreign Exchnage Trans",5300325,"Repayment of long term borrowings",5300390,"Expense","Debit","Duration",NULL
"CF_Master","                    Cash Flow - Financing Activities - Proceeds of long term borrowings",5300518,"Repayment of long term borrowings",5300390,"Operational","Debit","Duration",NULL
"CF_Master","                    Cash Flow - Financing Activities - Payment of upfront fees of long term borrowings",5300503,"Repayment of long term borrowings",5300390,"Operational","Debit","Duration",NULL
"CF_Master","                    Cash Flow - Operating Activites - Movement of NCD conversion - Borrowings",5300495,"Repayment of long term borrowings",5300390,"Operational","Debit","Duration",NULL
"CF_Master","                    Cash Flow - Financing Activities - CCD interest adjustment",5301629,"Repayment of long term borrowings",5300390,"Operational","Debit","Duration",NULL
"CF_Master","                Proceeds of long term borrowings",5300391,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Cash Flow - Financing Activities - Proceeds of long term borrowings",5300518,"Proceeds of long term borrowings",5300391,"Operational","Debit","Duration",NULL
"CF_Master","                    Cash Flow - Operating Activites - Unrealized foreign exchange loss/(gain) on borrowing (N0010106)",5301713,"Proceeds of long term borrowings",5300391,"Operational","Debit","Duration",NULL
"CF_Master","                Payment of distributions to unitholders",5300393,"Cash flow (used in)/from financing activities",5300358,"Revenue","Credit","Duration",NULL
"CF_Master","                    Distribution payable",5300203,"Payment of distributions to unitholders",5300393,"Liability","Credit","Instant",NULL
"CF_Master","                    Retained earnings - Distribution paid to unitholders",5300136,"Payment of distributions to unitholders",5300393,"Liability","Credit","Duration",NULL
"CF_Master","                    Earmarked balance for unclaimed distribution",5301634,"Payment of distributions to unitholders",5300393,"Asset","Debit","Instant",NULL
